Label,Frame Index,Time Stamp,Confidence
giraffe,23515,783.83,0.92
giraffe,23515,783.83,0.92
giraffe,23515,783.83,0.72
giraffe,23515,783.83,0.62
giraffe,23515,783.83,0.60
giraffe,23515,783.83,0.55
giraffe,23515,783.83,0.26
giraffe,23516,783.87,0.92
giraffe,23516,783.87,0.92
giraffe,23516,783.87,0.71
giraffe,23516,783.87,0.64
giraffe,23516,783.87,0.59
giraffe,23516,783.87,0.53
giraffe,23517,783.90,0.92
giraffe,23517,783.90,0.92
giraffe,23517,783.90,0.73
giraffe,23517,783.90,0.62
giraffe,23517,783.90,0.60
giraffe,23517,783.90,0.52
giraffe,23518,783.93,0.92
giraffe,23518,783.93,0.92
giraffe,23518,783.93,0.72
giraffe,23518,783.93,0.61
giraffe,23518,783.93,0.60
giraffe,23518,783.93,0.50
giraffe,23519,783.97,0.92
giraffe,23519,783.97,0.92
giraffe,23519,783.97,0.71
giraffe,23519,783.97,0.62
giraffe,23519,783.97,0.61
giraffe,23519,783.97,0.53
giraffe,23520,784.00,0.92
giraffe,23520,784.00,0.92
giraffe,23520,784.00,0.71
giraffe,23520,784.00,0.60
giraffe,23520,784.00,0.58
giraffe,23520,784.00,0.54
giraffe,23521,784.03,0.92
giraffe,23521,784.03,0.92
giraffe,23521,784.03,0.72
giraffe,23521,784.03,0.62
giraffe,23521,784.03,0.61
giraffe,23521,784.03,0.57
giraffe,23522,784.07,0.92
giraffe,23522,784.07,0.92
giraffe,23522,784.07,0.72
giraffe,23522,784.07,0.63
giraffe,23522,784.07,0.60
giraffe,23522,784.07,0.54
giraffe,23523,784.10,0.92
giraffe,23523,784.10,0.92
giraffe,23523,784.10,0.69
giraffe,23523,784.10,0.62
giraffe,23523,784.10,0.62
giraffe,23523,784.10,0.55
giraffe,23524,784.13,0.92
giraffe,23524,784.13,0.92
giraffe,23524,784.13,0.72
giraffe,23524,784.13,0.61
giraffe,23524,784.13,0.60
giraffe,23524,784.13,0.52
giraffe,23525,784.17,0.92
giraffe,23525,784.17,0.92
giraffe,23525,784.17,0.72
giraffe,23525,784.17,0.63
giraffe,23525,784.17,0.60
giraffe,23525,784.17,0.54
giraffe,23526,784.20,0.92
giraffe,23526,784.20,0.92
giraffe,23526,784.20,0.70
giraffe,23526,784.20,0.64
giraffe,23526,784.20,0.62
giraffe,23526,784.20,0.52
giraffe,23526,784.20,0.36
giraffe,23527,784.23,0.92
giraffe,23527,784.23,0.92
giraffe,23527,784.23,0.70
giraffe,23527,784.23,0.64
giraffe,23527,784.23,0.62
giraffe,23527,784.23,0.49
giraffe,23528,784.27,0.92
giraffe,23528,784.27,0.92
giraffe,23528,784.27,0.69
giraffe,23528,784.27,0.65
giraffe,23528,784.27,0.65
giraffe,23528,784.27,0.47
giraffe,23528,784.27,0.36
giraffe,23529,784.30,0.92
giraffe,23529,784.30,0.92
giraffe,23529,784.30,0.69
giraffe,23529,784.30,0.64
giraffe,23529,784.30,0.64
giraffe,23529,784.30,0.47
giraffe,23530,784.33,0.92
giraffe,23530,784.33,0.92
giraffe,23530,784.33,0.69
giraffe,23530,784.33,0.65
giraffe,23530,784.33,0.63
giraffe,23530,784.33,0.43
giraffe,23530,784.33,0.37
giraffe,23531,784.37,0.92
giraffe,23531,784.37,0.92
giraffe,23531,784.37,0.70
giraffe,23531,784.37,0.63
giraffe,23531,784.37,0.62
giraffe,23531,784.37,0.47
giraffe,23532,784.40,0.92
giraffe,23532,784.40,0.92
giraffe,23532,784.40,0.72
giraffe,23532,784.40,0.65
giraffe,23532,784.40,0.60
giraffe,23532,784.40,0.45
giraffe,23532,784.40,0.39
giraffe,23533,784.43,0.92
giraffe,23533,784.43,0.92
giraffe,23533,784.43,0.74
giraffe,23533,784.43,0.62
giraffe,23533,784.43,0.58
giraffe,23533,784.43,0.51
giraffe,23534,784.47,0.92
giraffe,23534,784.47,0.92
giraffe,23534,784.47,0.75
giraffe,23534,784.47,0.64
giraffe,23534,784.47,0.59
giraffe,23534,784.47,0.47
giraffe,23535,784.50,0.92
giraffe,23535,784.50,0.92
giraffe,23535,784.50,0.74
giraffe,23535,784.50,0.64
giraffe,23535,784.50,0.59
giraffe,23535,784.50,0.49
giraffe,23536,784.53,0.92
giraffe,23536,784.53,0.92
giraffe,23536,784.53,0.75
giraffe,23536,784.53,0.64
giraffe,23536,784.53,0.61
giraffe,23536,784.53,0.49
giraffe,23537,784.57,0.92
giraffe,23537,784.57,0.91
giraffe,23537,784.57,0.74
giraffe,23537,784.57,0.65
giraffe,23537,784.57,0.62
giraffe,23537,784.57,0.51
giraffe,23538,784.60,0.92
giraffe,23538,784.60,0.92
giraffe,23538,784.60,0.73
giraffe,23538,784.60,0.65
giraffe,23538,784.60,0.63
giraffe,23538,784.60,0.54
giraffe,23539,784.63,0.92
giraffe,23539,784.63,0.92
giraffe,23539,784.63,0.75
giraffe,23539,784.63,0.64
giraffe,23539,784.63,0.62
giraffe,23539,784.63,0.52
giraffe,23540,784.67,0.92
giraffe,23540,784.67,0.92
giraffe,23540,784.67,0.76
giraffe,23540,784.67,0.65
giraffe,23540,784.67,0.62
giraffe,23540,784.67,0.49
giraffe,23541,784.70,0.92
giraffe,23541,784.70,0.92
giraffe,23541,784.70,0.76
giraffe,23541,784.70,0.64
giraffe,23541,784.70,0.60
giraffe,23541,784.70,0.50
giraffe,23542,784.73,0.92
giraffe,23542,784.73,0.92
giraffe,23542,784.73,0.74
giraffe,23542,784.73,0.65
giraffe,23542,784.73,0.62
giraffe,23542,784.73,0.53
giraffe,23542,784.73,0.39
giraffe,23543,784.77,0.92
giraffe,23543,784.77,0.91
giraffe,23543,784.77,0.74
giraffe,23543,784.77,0.65
giraffe,23543,784.77,0.60
giraffe,23543,784.77,0.52
giraffe,23543,784.77,0.38
giraffe,23544,784.80,0.92
giraffe,23544,784.80,0.91
giraffe,23544,784.80,0.74
giraffe,23544,784.80,0.67
giraffe,23544,784.80,0.60
giraffe,23544,784.80,0.48
giraffe,23544,784.80,0.38
giraffe,23545,784.83,0.92
giraffe,23545,784.83,0.91
giraffe,23545,784.83,0.75
giraffe,23545,784.83,0.65
giraffe,23545,784.83,0.61
giraffe,23545,784.83,0.47
giraffe,23545,784.83,0.38
giraffe,23546,784.87,0.92
giraffe,23546,784.87,0.91
giraffe,23546,784.87,0.74
giraffe,23546,784.87,0.66
giraffe,23546,784.87,0.62
giraffe,23546,784.87,0.47
giraffe,23546,784.87,0.37
giraffe,23547,784.90,0.92
giraffe,23547,784.90,0.91
giraffe,23547,784.90,0.74
giraffe,23547,784.90,0.66
giraffe,23547,784.90,0.61
giraffe,23547,784.90,0.48
giraffe,23547,784.90,0.37
giraffe,23548,784.93,0.92
giraffe,23548,784.93,0.91
giraffe,23548,784.93,0.75
giraffe,23548,784.93,0.66
giraffe,23548,784.93,0.63
giraffe,23548,784.93,0.48
giraffe,23548,784.93,0.38
giraffe,23549,784.97,0.92
giraffe,23549,784.97,0.91
giraffe,23549,784.97,0.74
giraffe,23549,784.97,0.67
giraffe,23549,784.97,0.65
giraffe,23549,784.97,0.49
giraffe,23549,784.97,0.38
giraffe,23550,785.00,0.92
giraffe,23550,785.00,0.91
giraffe,23550,785.00,0.77
giraffe,23550,785.00,0.66
giraffe,23550,785.00,0.61
giraffe,23550,785.00,0.45
giraffe,23551,785.03,0.92
giraffe,23551,785.03,0.90
giraffe,23551,785.03,0.74
giraffe,23551,785.03,0.67
giraffe,23551,785.03,0.62
giraffe,23551,785.03,0.47
giraffe,23551,785.03,0.38
giraffe,23552,785.07,0.92
giraffe,23552,785.07,0.91
giraffe,23552,785.07,0.73
giraffe,23552,785.07,0.67
giraffe,23552,785.07,0.60
giraffe,23552,785.07,0.48
giraffe,23552,785.07,0.38
giraffe,23553,785.10,0.92
giraffe,23553,785.10,0.91
giraffe,23553,785.10,0.73
giraffe,23553,785.10,0.67
giraffe,23553,785.10,0.59
giraffe,23553,785.10,0.45
giraffe,23553,785.10,0.37
giraffe,23554,785.13,0.92
giraffe,23554,785.13,0.91
giraffe,23554,785.13,0.74
giraffe,23554,785.13,0.68
giraffe,23554,785.13,0.60
giraffe,23554,785.13,0.47
giraffe,23555,785.17,0.92
giraffe,23555,785.17,0.90
giraffe,23555,785.17,0.73
giraffe,23555,785.17,0.68
giraffe,23555,785.17,0.58
giraffe,23555,785.17,0.54
giraffe,23555,785.17,0.37
giraffe,23556,785.20,0.92
giraffe,23556,785.20,0.91
giraffe,23556,785.20,0.72
giraffe,23556,785.20,0.69
giraffe,23556,785.20,0.60
giraffe,23556,785.20,0.54
giraffe,23557,785.23,0.92
giraffe,23557,785.23,0.90
giraffe,23557,785.23,0.72
giraffe,23557,785.23,0.67
giraffe,23557,785.23,0.59
giraffe,23557,785.23,0.53
giraffe,23558,785.27,0.92
giraffe,23558,785.27,0.91
giraffe,23558,785.27,0.71
giraffe,23558,785.27,0.66
giraffe,23558,785.27,0.60
giraffe,23558,785.27,0.56
giraffe,23558,785.27,0.38
giraffe,23559,785.30,0.92
giraffe,23559,785.30,0.91
giraffe,23559,785.30,0.70
giraffe,23559,785.30,0.66
giraffe,23559,785.30,0.59
giraffe,23559,785.30,0.54
giraffe,23560,785.33,0.92
giraffe,23560,785.33,0.91
giraffe,23560,785.33,0.73
giraffe,23560,785.33,0.65
giraffe,23560,785.33,0.60
giraffe,23560,785.33,0.58
giraffe,23561,785.37,0.92
giraffe,23561,785.37,0.91
giraffe,23561,785.37,0.71
giraffe,23561,785.37,0.65
giraffe,23561,785.37,0.59
giraffe,23561,785.37,0.55
giraffe,23561,785.37,0.33
giraffe,23562,785.40,0.92
giraffe,23562,785.40,0.91
giraffe,23562,785.40,0.72
giraffe,23562,785.40,0.66
giraffe,23562,785.40,0.59
giraffe,23562,785.40,0.52
giraffe,23563,785.43,0.92
giraffe,23563,785.43,0.91
giraffe,23563,785.43,0.71
giraffe,23563,785.43,0.66
giraffe,23563,785.43,0.57
giraffe,23563,785.43,0.50
giraffe,23564,785.47,0.92
giraffe,23564,785.47,0.91
giraffe,23564,785.47,0.71
giraffe,23564,785.47,0.65
giraffe,23564,785.47,0.57
giraffe,23564,785.47,0.47
giraffe,23565,785.50,0.92
giraffe,23565,785.50,0.90
giraffe,23565,785.50,0.71
giraffe,23565,785.50,0.67
giraffe,23565,785.50,0.55
giraffe,23565,785.50,0.35
giraffe,23566,785.53,0.92
giraffe,23566,785.53,0.90
giraffe,23566,785.53,0.73
giraffe,23566,785.53,0.67
giraffe,23566,785.53,0.61
giraffe,23566,785.53,0.40
giraffe,23567,785.57,0.92
giraffe,23567,785.57,0.90
giraffe,23567,785.57,0.72
giraffe,23567,785.57,0.67
giraffe,23567,785.57,0.56
giraffe,23567,785.57,0.40
giraffe,23568,785.60,0.92
giraffe,23568,785.60,0.90
giraffe,23568,785.60,0.71
giraffe,23568,785.60,0.67
giraffe,23568,785.60,0.56
giraffe,23568,785.60,0.40
giraffe,23569,785.63,0.92
giraffe,23569,785.63,0.90
giraffe,23569,785.63,0.71
giraffe,23569,785.63,0.68
giraffe,23569,785.63,0.59
giraffe,23569,785.63,0.41
giraffe,23569,785.63,0.25
giraffe,23570,785.67,0.92
giraffe,23570,785.67,0.90
giraffe,23570,785.67,0.75
giraffe,23570,785.67,0.68
giraffe,23570,785.67,0.57
giraffe,23570,785.67,0.47
giraffe,23570,785.67,0.37
giraffe,23571,785.70,0.92
giraffe,23571,785.70,0.90
giraffe,23571,785.70,0.77
giraffe,23571,785.70,0.67
giraffe,23571,785.70,0.58
giraffe,23571,785.70,0.41
giraffe,23571,785.70,0.33
giraffe,23572,785.73,0.92
giraffe,23572,785.73,0.90
giraffe,23572,785.73,0.76
giraffe,23572,785.73,0.66
giraffe,23572,785.73,0.57
giraffe,23572,785.73,0.42
giraffe,23572,785.73,0.39
giraffe,23573,785.77,0.92
giraffe,23573,785.77,0.91
giraffe,23573,785.77,0.77
giraffe,23573,785.77,0.66
giraffe,23573,785.77,0.62
giraffe,23573,785.77,0.38
giraffe,23573,785.77,0.27
giraffe,23574,785.80,0.92
giraffe,23574,785.80,0.91
giraffe,23574,785.80,0.77
giraffe,23574,785.80,0.66
giraffe,23574,785.80,0.61
giraffe,23574,785.80,0.40
giraffe,23574,785.80,0.37
giraffe,23575,785.83,0.92
giraffe,23575,785.83,0.91
giraffe,23575,785.83,0.78
giraffe,23575,785.83,0.66
giraffe,23575,785.83,0.63
giraffe,23575,785.83,0.43
giraffe,23576,785.87,0.92
giraffe,23576,785.87,0.90
giraffe,23576,785.87,0.77
giraffe,23576,785.87,0.67
giraffe,23576,785.87,0.65
giraffe,23576,785.87,0.45
giraffe,23577,785.90,0.93
giraffe,23577,785.90,0.90
giraffe,23577,785.90,0.75
giraffe,23577,785.90,0.68
giraffe,23577,785.90,0.63
giraffe,23577,785.90,0.50
giraffe,23578,785.93,0.92
giraffe,23578,785.93,0.90
giraffe,23578,785.93,0.74
giraffe,23578,785.93,0.68
giraffe,23578,785.93,0.64
giraffe,23578,785.93,0.46
giraffe,23579,785.97,0.93
giraffe,23579,785.97,0.90
giraffe,23579,785.97,0.73
giraffe,23579,785.97,0.68
giraffe,23579,785.97,0.62
giraffe,23579,785.97,0.44
giraffe,23579,785.97,0.41
giraffe,23579,785.97,0.26
giraffe,23580,786.00,0.92
giraffe,23580,786.00,0.90
giraffe,23580,786.00,0.71
giraffe,23580,786.00,0.68
giraffe,23580,786.00,0.61
giraffe,23580,786.00,0.50
giraffe,23580,786.00,0.39
giraffe,23581,786.03,0.93
giraffe,23581,786.03,0.90
giraffe,23581,786.03,0.72
giraffe,23581,786.03,0.68
giraffe,23581,786.03,0.62
giraffe,23581,786.03,0.44
giraffe,23582,786.07,0.92
giraffe,23582,786.07,0.90
giraffe,23582,786.07,0.76
giraffe,23582,786.07,0.69
giraffe,23582,786.07,0.63
giraffe,23582,786.07,0.42
giraffe,23583,786.10,0.93
giraffe,23583,786.10,0.90
giraffe,23583,786.10,0.77
giraffe,23583,786.10,0.68
giraffe,23583,786.10,0.61
giraffe,23583,786.10,0.40
giraffe,23583,786.10,0.40
giraffe,23584,786.13,0.93
giraffe,23584,786.13,0.90
giraffe,23584,786.13,0.77
giraffe,23584,786.13,0.67
giraffe,23584,786.13,0.61
giraffe,23584,786.13,0.39
giraffe,23584,786.13,0.35
giraffe,23585,786.17,0.93
giraffe,23585,786.17,0.90
giraffe,23585,786.17,0.77
giraffe,23585,786.17,0.69
giraffe,23585,786.17,0.61
giraffe,23585,786.17,0.39
giraffe,23585,786.17,0.33
giraffe,23586,786.20,0.93
giraffe,23586,786.20,0.90
giraffe,23586,786.20,0.76
giraffe,23586,786.20,0.68
giraffe,23586,786.20,0.61
giraffe,23586,786.20,0.39
giraffe,23586,786.20,0.37
giraffe,23587,786.23,0.93
giraffe,23587,786.23,0.91
giraffe,23587,786.23,0.79
giraffe,23587,786.23,0.69
giraffe,23587,786.23,0.67
giraffe,23587,786.23,0.40
giraffe,23587,786.23,0.33
giraffe,23588,786.27,0.92
giraffe,23588,786.27,0.91
giraffe,23588,786.27,0.77
giraffe,23588,786.27,0.68
giraffe,23588,786.27,0.66
giraffe,23588,786.27,0.39
giraffe,23588,786.27,0.38
giraffe,23589,786.30,0.92
giraffe,23589,786.30,0.90
giraffe,23589,786.30,0.78
giraffe,23589,786.30,0.69
giraffe,23589,786.30,0.67
giraffe,23589,786.30,0.32
giraffe,23590,786.33,0.92
giraffe,23590,786.33,0.90
giraffe,23590,786.33,0.79
giraffe,23590,786.33,0.71
giraffe,23590,786.33,0.68
giraffe,23590,786.33,0.38
giraffe,23590,786.33,0.25
giraffe,23591,786.37,0.92
giraffe,23591,786.37,0.90
giraffe,23591,786.37,0.79
giraffe,23591,786.37,0.71
giraffe,23591,786.37,0.68
giraffe,23591,786.37,0.39
giraffe,23591,786.37,0.31
giraffe,23592,786.40,0.92
giraffe,23592,786.40,0.90
giraffe,23592,786.40,0.79
giraffe,23592,786.40,0.73
giraffe,23592,786.40,0.68
giraffe,23592,786.40,0.38
giraffe,23592,786.40,0.31
giraffe,23592,786.40,0.26
giraffe,23593,786.43,0.92
giraffe,23593,786.43,0.91
giraffe,23593,786.43,0.80
giraffe,23593,786.43,0.71
giraffe,23593,786.43,0.68
giraffe,23593,786.43,0.36
giraffe,23594,786.47,0.92
giraffe,23594,786.47,0.90
giraffe,23594,786.47,0.79
giraffe,23594,786.47,0.74
giraffe,23594,786.47,0.69
giraffe,23594,786.47,0.41
giraffe,23594,786.47,0.35
giraffe,23595,786.50,0.92
giraffe,23595,786.50,0.91
giraffe,23595,786.50,0.79
giraffe,23595,786.50,0.72
giraffe,23595,786.50,0.69
giraffe,23595,786.50,0.41
giraffe,23595,786.50,0.32
giraffe,23596,786.53,0.92
giraffe,23596,786.53,0.91
giraffe,23596,786.53,0.79
giraffe,23596,786.53,0.71
giraffe,23596,786.53,0.69
giraffe,23596,786.53,0.41
giraffe,23596,786.53,0.29
giraffe,23597,786.57,0.92
giraffe,23597,786.57,0.90
giraffe,23597,786.57,0.79
giraffe,23597,786.57,0.70
giraffe,23597,786.57,0.68
giraffe,23597,786.57,0.40
giraffe,23597,786.57,0.30
giraffe,23598,786.60,0.92
giraffe,23598,786.60,0.90
giraffe,23598,786.60,0.79
giraffe,23598,786.60,0.69
giraffe,23598,786.60,0.67
giraffe,23598,786.60,0.27
giraffe,23599,786.63,0.92
giraffe,23599,786.63,0.90
giraffe,23599,786.63,0.78
giraffe,23599,786.63,0.71
giraffe,23599,786.63,0.69
giraffe,23599,786.63,0.40
giraffe,23599,786.63,0.36
giraffe,23600,786.67,0.92
giraffe,23600,786.67,0.90
giraffe,23600,786.67,0.77
giraffe,23600,786.67,0.69
giraffe,23600,786.67,0.67
giraffe,23600,786.67,0.39
giraffe,23600,786.67,0.37
giraffe,23601,786.70,0.92
giraffe,23601,786.70,0.90
giraffe,23601,786.70,0.76
giraffe,23601,786.70,0.69
giraffe,23601,786.70,0.68
giraffe,23601,786.70,0.39
giraffe,23601,786.70,0.34
giraffe,23602,786.73,0.92
giraffe,23602,786.73,0.91
giraffe,23602,786.73,0.77
giraffe,23602,786.73,0.67
giraffe,23602,786.73,0.65
giraffe,23602,786.73,0.37
giraffe,23602,786.73,0.35
giraffe,23603,786.77,0.92
giraffe,23603,786.77,0.90
giraffe,23603,786.77,0.77
giraffe,23603,786.77,0.68
giraffe,23603,786.77,0.65
giraffe,23603,786.77,0.40
giraffe,23603,786.77,0.36
giraffe,23604,786.80,0.92
giraffe,23604,786.80,0.90
giraffe,23604,786.80,0.75
giraffe,23604,786.80,0.67
giraffe,23604,786.80,0.67
giraffe,23604,786.80,0.34
giraffe,23605,786.83,0.92
giraffe,23605,786.83,0.91
giraffe,23605,786.83,0.75
giraffe,23605,786.83,0.67
giraffe,23605,786.83,0.65
giraffe,23605,786.83,0.37
giraffe,23606,786.87,0.92
giraffe,23606,786.87,0.91
giraffe,23606,786.87,0.75
giraffe,23606,786.87,0.67
giraffe,23606,786.87,0.62
giraffe,23606,786.87,0.34
giraffe,23607,786.90,0.92
giraffe,23607,786.90,0.91
giraffe,23607,786.90,0.75
giraffe,23607,786.90,0.67
giraffe,23607,786.90,0.62
giraffe,23607,786.90,0.31
giraffe,23608,786.93,0.92
giraffe,23608,786.93,0.91
giraffe,23608,786.93,0.73
giraffe,23608,786.93,0.66
giraffe,23608,786.93,0.64
giraffe,23608,786.93,0.32
giraffe,23609,786.97,0.92
giraffe,23609,786.97,0.91
giraffe,23609,786.97,0.73
giraffe,23609,786.97,0.66
giraffe,23609,786.97,0.65
giraffe,23609,786.97,0.37
giraffe,23610,787.00,0.92
giraffe,23610,787.00,0.91
giraffe,23610,787.00,0.74
giraffe,23610,787.00,0.67
giraffe,23610,787.00,0.65
giraffe,23610,787.00,0.34
giraffe,23611,787.03,0.92
giraffe,23611,787.03,0.91
giraffe,23611,787.03,0.74
giraffe,23611,787.03,0.67
giraffe,23611,787.03,0.67
giraffe,23611,787.03,0.34
giraffe,23612,787.07,0.92
giraffe,23612,787.07,0.91
giraffe,23612,787.07,0.75
giraffe,23612,787.07,0.66
giraffe,23612,787.07,0.65
giraffe,23612,787.07,0.36
giraffe,23613,787.10,0.92
giraffe,23613,787.10,0.91
giraffe,23613,787.10,0.75
giraffe,23613,787.10,0.67
giraffe,23613,787.10,0.64
giraffe,23613,787.10,0.34
giraffe,23614,787.13,0.92
giraffe,23614,787.13,0.90
giraffe,23614,787.13,0.74
giraffe,23614,787.13,0.67
giraffe,23614,787.13,0.63
giraffe,23614,787.13,0.35
giraffe,23615,787.17,0.92
giraffe,23615,787.17,0.90
giraffe,23615,787.17,0.75
giraffe,23615,787.17,0.68
giraffe,23615,787.17,0.61
giraffe,23615,787.17,0.38
giraffe,23616,787.20,0.92
giraffe,23616,787.20,0.90
giraffe,23616,787.20,0.74
giraffe,23616,787.20,0.68
giraffe,23616,787.20,0.63
giraffe,23616,787.20,0.35
giraffe,23617,787.23,0.92
giraffe,23617,787.23,0.90
giraffe,23617,787.23,0.74
giraffe,23617,787.23,0.68
giraffe,23617,787.23,0.63
giraffe,23617,787.23,0.30
giraffe,23618,787.27,0.92
giraffe,23618,787.27,0.90
giraffe,23618,787.27,0.76
giraffe,23618,787.27,0.70
giraffe,23618,787.27,0.63
giraffe,23618,787.27,0.39
giraffe,23618,787.27,0.36
giraffe,23619,787.30,0.92
giraffe,23619,787.30,0.90
giraffe,23619,787.30,0.76
giraffe,23619,787.30,0.70
giraffe,23619,787.30,0.66
giraffe,23619,787.30,0.39
giraffe,23619,787.30,0.27
giraffe,23620,787.33,0.92
giraffe,23620,787.33,0.90
giraffe,23620,787.33,0.77
giraffe,23620,787.33,0.70
giraffe,23620,787.33,0.66
giraffe,23620,787.33,0.29
giraffe,23621,787.37,0.92
giraffe,23621,787.37,0.90
giraffe,23621,787.37,0.77
giraffe,23621,787.37,0.71
giraffe,23621,787.37,0.65
giraffe,23621,787.37,0.34
giraffe,23622,787.40,0.92
giraffe,23622,787.40,0.89
giraffe,23622,787.40,0.77
giraffe,23622,787.40,0.71
giraffe,23622,787.40,0.64
giraffe,23622,787.40,0.38
giraffe,23622,787.40,0.36
giraffe,23623,787.43,0.92
giraffe,23623,787.43,0.90
giraffe,23623,787.43,0.77
giraffe,23623,787.43,0.71
giraffe,23623,787.43,0.61
giraffe,23624,787.47,0.92
giraffe,23624,787.47,0.90
giraffe,23624,787.47,0.75
giraffe,23624,787.47,0.72
giraffe,23624,787.47,0.65
giraffe,23625,787.50,0.92
giraffe,23625,787.50,0.90
giraffe,23625,787.50,0.73
giraffe,23625,787.50,0.73
giraffe,23625,787.50,0.67
giraffe,23626,787.53,0.92
giraffe,23626,787.53,0.90
giraffe,23626,787.53,0.73
giraffe,23626,787.53,0.71
giraffe,23626,787.53,0.64
giraffe,23627,787.57,0.92
giraffe,23627,787.57,0.90
giraffe,23627,787.57,0.72
giraffe,23627,787.57,0.71
giraffe,23627,787.57,0.61
giraffe,23628,787.60,0.92
giraffe,23628,787.60,0.90
giraffe,23628,787.60,0.73
giraffe,23628,787.60,0.71
giraffe,23628,787.60,0.61
giraffe,23628,787.60,0.26
giraffe,23629,787.63,0.92
giraffe,23629,787.63,0.90
giraffe,23629,787.63,0.73
giraffe,23629,787.63,0.72
giraffe,23629,787.63,0.60
giraffe,23629,787.63,0.27
giraffe,23630,787.67,0.92
giraffe,23630,787.67,0.90
giraffe,23630,787.67,0.73
giraffe,23630,787.67,0.72
giraffe,23630,787.67,0.62
giraffe,23631,787.70,0.92
giraffe,23631,787.70,0.90
giraffe,23631,787.70,0.74
giraffe,23631,787.70,0.73
giraffe,23631,787.70,0.61
giraffe,23631,787.70,0.41
giraffe,23632,787.73,0.92
giraffe,23632,787.73,0.90
giraffe,23632,787.73,0.74
giraffe,23632,787.73,0.74
giraffe,23632,787.73,0.63
giraffe,23632,787.73,0.42
giraffe,23632,787.73,0.26
giraffe,23633,787.77,0.92
giraffe,23633,787.77,0.90
giraffe,23633,787.77,0.74
giraffe,23633,787.77,0.72
giraffe,23633,787.77,0.64
giraffe,23634,787.80,0.92
giraffe,23634,787.80,0.90
giraffe,23634,787.80,0.74
giraffe,23634,787.80,0.71
giraffe,23634,787.80,0.66
giraffe,23634,787.80,0.30
giraffe,23635,787.83,0.92
giraffe,23635,787.83,0.90
giraffe,23635,787.83,0.74
giraffe,23635,787.83,0.71
giraffe,23635,787.83,0.64
giraffe,23635,787.83,0.27
giraffe,23636,787.87,0.92
giraffe,23636,787.87,0.90
giraffe,23636,787.87,0.76
giraffe,23636,787.87,0.70
giraffe,23636,787.87,0.67
giraffe,23636,787.87,0.29
giraffe,23637,787.90,0.92
giraffe,23637,787.90,0.90
giraffe,23637,787.90,0.76
giraffe,23637,787.90,0.73
giraffe,23637,787.90,0.66
giraffe,23638,787.93,0.92
giraffe,23638,787.93,0.90
giraffe,23638,787.93,0.75
giraffe,23638,787.93,0.72
giraffe,23638,787.93,0.69
giraffe,23638,787.93,0.29
giraffe,23639,787.97,0.92
giraffe,23639,787.97,0.90
giraffe,23639,787.97,0.75
giraffe,23639,787.97,0.73
giraffe,23639,787.97,0.67
giraffe,23639,787.97,0.33
giraffe,23640,788.00,0.92
giraffe,23640,788.00,0.90
giraffe,23640,788.00,0.75
giraffe,23640,788.00,0.74
giraffe,23640,788.00,0.65
giraffe,23640,788.00,0.35
giraffe,23641,788.03,0.92
giraffe,23641,788.03,0.90
giraffe,23641,788.03,0.74
giraffe,23641,788.03,0.74
giraffe,23641,788.03,0.66
giraffe,23641,788.03,0.40
giraffe,23642,788.07,0.92
giraffe,23642,788.07,0.90
giraffe,23642,788.07,0.75
giraffe,23642,788.07,0.74
giraffe,23642,788.07,0.64
giraffe,23642,788.07,0.38
giraffe,23643,788.10,0.92
giraffe,23643,788.10,0.90
giraffe,23643,788.10,0.74
giraffe,23643,788.10,0.74
giraffe,23643,788.10,0.64
giraffe,23643,788.10,0.43
giraffe,23644,788.13,0.92
giraffe,23644,788.13,0.90
giraffe,23644,788.13,0.74
giraffe,23644,788.13,0.74
giraffe,23644,788.13,0.63
giraffe,23644,788.13,0.39
giraffe,23645,788.17,0.93
giraffe,23645,788.17,0.89
giraffe,23645,788.17,0.74
giraffe,23645,788.17,0.74
giraffe,23645,788.17,0.59
giraffe,23645,788.17,0.38
giraffe,23646,788.20,0.93
giraffe,23646,788.20,0.90
giraffe,23646,788.20,0.75
giraffe,23646,788.20,0.73
giraffe,23646,788.20,0.59
giraffe,23646,788.20,0.32
giraffe,23647,788.23,0.92
giraffe,23647,788.23,0.90
giraffe,23647,788.23,0.75
giraffe,23647,788.23,0.73
giraffe,23647,788.23,0.56
giraffe,23647,788.23,0.28
giraffe,23648,788.27,0.92
giraffe,23648,788.27,0.90
giraffe,23648,788.27,0.75
giraffe,23648,788.27,0.72
giraffe,23648,788.27,0.54
giraffe,23648,788.27,0.26
giraffe,23649,788.30,0.92
giraffe,23649,788.30,0.90
giraffe,23649,788.30,0.74
giraffe,23649,788.30,0.74
giraffe,23649,788.30,0.58
giraffe,23649,788.30,0.30
giraffe,23650,788.33,0.92
giraffe,23650,788.33,0.90
giraffe,23650,788.33,0.73
giraffe,23650,788.33,0.73
giraffe,23650,788.33,0.58
